sender_account,receiver_account,transaction_amount,timestamp,is_fraud,tx_id
ACC001570,ACC004070,648.13,2023-06-24 22:24:32,0,TX00048967
ACC000189,ACC004215,115.14,2023-06-24 22:24:50,0,TX00048968
ACC001603,ACC001209,26.14,2023-06-24 22:26:37,0,TX00048969
ACC003199,ACC002272,1119.57,2023-06-24 22:39:53,0,TX00048970
ACC003317,ACC001325,2807.77,2023-06-24 22:42:49,0,TX00048971
ACC000221,ACC003956,1149.6,2023-06-24 22:44:17,0,TX00048972
ACC000719,ACC004144,21157.88,2023-06-24 22:47:50,0,TX00048973
ACC001437,ACC001414,188.35,2023-06-24 22:48:20,0,TX00048974
ACC000458,ACC004803,3167.36,2023-06-24 22:56:43,0,TX00048975
ACC000010,ACC001933,480.45,2023-06-24 23:16:20,0,TX00048976
ACC001273,ACC000636,79.65,2023-06-24 23:17:43,0,TX00048977
ACC002754,ACC001665,327.97,2023-06-24 23:21:40,0,TX00048978
ACC001932,ACC000505,13697.01,2023-06-24 23:40:11,0,TX00048979
ACC000721,ACC000391,1581.11,2023-06-24 23:41:14,0,TX00048980
ACC002296,ACC001695,670.77,2023-06-24 23:41:40,0,TX00048981
ACC000398,ACC000919,755.07,2023-06-24 23:44:33,0,TX00048982
ACC000089,ACC003547,3811.03,2023-06-24 23:44:40,0,TX00048983
ACC000471,ACC004278,3690.85,2023-06-24 23:45:14,0,TX00048984
ACC003188,ACC002013,391.6,2023-06-24 23:50:38,0,TX00048985
ACC001434,ACC004039,136.52,2023-06-24 23:57:22,0,TX00048986
ACC004828,ACC002569,530.24,2023-06-25 00:06:59,0,TX00048987
ACC004210,ACC000758,1517.88,2023-06-25 00:30:06,0,TX00048988
ACC004655,ACC000365,4225.74,2023-06-25 00:30:41,0,TX00048989
ACC002242,ACC003526,460.85,2023-06-25 00:31:38,0,TX00048990
ACC000627,ACC000510,835.37,2023-06-25 00:32:08,0,TX00048991
ACC000275,ACC003585,11664.11,2023-06-25 00:33:31,0,TX00048992
ACC002750,ACC001411,136.26,2023-06-25 00:54:46,0,TX00048993
ACC000456,ACC000740,25.67,2023-06-25 01:02:11,0,TX00048994
ACC003703,ACC003081,18236.27,2023-06-25 01:29:26,0,TX00048995
ACC003376,ACC000619,6413.34,2023-06-25 01:58:18,0,TX00048996
ACC001363,ACC001130,50000.0,2023-06-25 02:02:52,0,TX00048997
ACC004519,ACC001495,2398.64,2023-06-25 02:04:37,0,TX00048998
ACC000654,ACC004572,138.91,2023-06-25 02:09:45,0,TX00048999
ACC000255,ACC002092,63.08,2023-06-25 02:20:35,0,TX00049000
ACC000457,ACC004675,4138.86,2023-06-25 02:21:32,0,TX00049001
ACC003842,ACC002707,2883.65,2023-06-25 02:30:49,0,TX00049002
ACC002021,ACC004038,24.04,2023-06-25 02:31:50,0,TX00049003
ACC002998,ACC000825,25992.7,2023-06-25 02:50:43,0,TX00049004
ACC001786,ACC002260,289.23,2023-06-25 02:53:13,0,TX00049005
ACC003318,ACC003239,1066.9,2023-06-25 03:02:16,0,TX00049006
ACC003917,ACC001928,806.34,2023-06-25 03:08:46,0,TX00049007
ACC001726,ACC001692,1857.8,2023-06-25 03:09:03,0,TX00049008
ACC004979,ACC003440,354.42,2023-06-25 03:15:08,0,TX00049009
ACC000318,ACC002754,67.49,2023-06-25 03:18:58,0,TX00049010
ACC004644,ACC004558,1697.85,2023-06-25 03:28:10,0,TX00049011
ACC002860,ACC002751,4866.86,2023-06-25 03:31:09,0,TX00049012
ACC002192,ACC003337,62.31,2023-06-25 03:32:50,0,TX00049013
ACC003265,ACC003604,964.92,2023-06-25 03:37:18,0,TX00049014
ACC001268,ACC001720,1292.45,2023-06-25 03:48:02,0,TX00049015
ACC000542,ACC000419,73.16,2023-06-25 03:55:07,0,TX00049016
ACC000644,ACC001311,10771.25,2023-06-25 03:59:24,0,TX00049017
ACC001290,ACC004559,754.79,2023-06-25 04:20:57,0,TX00049018
ACC002770,ACC002749,4853.39,2023-06-25 04:25:05,0,TX00049019
ACC004390,ACC000334,11882.58,2023-06-25 04:27:57,0,TX00049020
ACC000529,ACC000148,160.45,2023-06-25 04:28:20,1,TX00049021
ACC002329,ACC000034,92.49,2023-06-25 04:45:09,0,TX00049022
ACC003833,ACC003179,3979.82,2023-06-25 04:47:37,0,TX00049023
ACC003652,ACC002900,139.16,2023-06-25 04:49:23,0,TX00049024
ACC003129,ACC001001,277.43,2023-06-25 04:49:47,0,TX00049025
ACC004510,ACC003457,15748.47,2023-06-25 04:53:22,0,TX00049026
ACC001352,ACC004712,8654.51,2023-06-25 04:57:38,0,TX00049027
ACC000927,ACC000705,6514.89,2023-06-25 05:26:33,0,TX00049028
ACC000136,ACC002501,1174.79,2023-06-25 05:26:43,0,TX00049029
ACC000545,ACC001775,235.93,2023-06-25 06:00:50,0,TX00049030
ACC001995,ACC002659,95.54,2023-06-25 06:03:43,0,TX00049031
ACC000463,ACC000857,1284.85,2023-06-25 06:05:31,0,TX00049032
ACC000022,ACC002259,70.91,2023-06-25 06:12:30,0,TX00049033
ACC002845,ACC002938,1426.25,2023-06-25 06:13:24,0,TX00049034
ACC002732,ACC004166,1384.14,2023-06-25 06:13:43,0,TX00049035
ACC001905,ACC004778,125.09,2023-06-25 06:17:00,1,TX00049036
ACC000670,ACC002206,3440.3,2023-06-25 06:22:56,0,TX00049037
ACC002860,ACC000373,201.03,2023-06-25 06:34:23,0,TX00049038
ACC003033,ACC002147,338.69,2023-06-25 06:39:00,0,TX00049039
ACC003684,ACC003843,2360.14,2023-06-25 06:42:28,0,TX00049040
ACC003310,ACC002193,549.01,2023-06-25 07:45:15,0,TX00049041
ACC004256,ACC000096,350.05,2023-06-25 07:52:41,0,TX00049042
ACC003706,ACC003852,10400.85,2023-06-25 08:07:38,0,TX00049043
ACC002746,ACC000488,1272.34,2023-06-25 08:07:48,0,TX00049044
ACC003475,ACC001304,438.26,2023-06-25 08:11:19,0,TX00049045
ACC001102,ACC000801,1853.94,2023-06-25 08:14:13,0,TX00049046
ACC003860,ACC002480,290.16,2023-06-25 08:16:12,0,TX00049047
ACC002669,ACC002729,9015.63,2023-06-25 08:16:14,0,TX00049048
ACC000224,ACC004943,1068.98,2023-06-25 08:16:18,0,TX00049049
ACC000434,ACC001087,98.62,2023-06-25 08:18:38,0,TX00049050
ACC004837,ACC001625,13595.54,2023-06-25 08:31:44,1,TX00049051
ACC003215,ACC002192,13298.53,2023-06-25 08:36:55,0,TX00049052
ACC002110,ACC003499,4366.57,2023-06-25 08:42:44,0,TX00049053
ACC001197,ACC001009,520.65,2023-06-25 08:47:46,0,TX00049054
ACC001909,ACC002889,448.21,2023-06-25 08:50:31,0,TX00049055
ACC003485,ACC004682,9989.23,2023-06-25 09:08:37,0,TX00049056
ACC003746,ACC002613,4956.63,2023-06-25 09:09:32,0,TX00049057
ACC003414,ACC000213,903.43,2023-06-25 09:25:19,0,TX00049058
ACC000157,ACC002926,114.09,2023-06-25 09:31:21,0,TX00049059
ACC004454,ACC000393,2030.71,2023-06-25 09:35:22,0,TX00049060
ACC001418,ACC000087,1587.28,2023-06-25 09:42:17,0,TX00049061
ACC000217,ACC004775,2098.39,2023-06-25 10:00:07,1,TX00049062
ACC003834,ACC004972,349.92,2023-06-25 10:00:09,0,TX00049063
ACC001040,ACC004214,118.17,2023-06-25 10:00:34,0,TX00049064
ACC004617,ACC003409,6754.4,2023-06-25 10:03:28,0,TX00049065
ACC004567,ACC002319,223.85,2023-06-25 10:09:10,0,TX00049066
ACC001474,ACC000710,352.81,2023-06-25 10:13:50,0,TX00049067
ACC003828,ACC004454,450.74,2023-06-25 10:21:10,0,TX00049068
ACC004515,ACC001879,127.41,2023-06-25 10:31:16,0,TX00049069
ACC000807,ACC000028,73.65,2023-06-25 10:40:33,0,TX00049070
ACC000029,ACC002420,1959.32,2023-06-25 10:45:31,0,TX00049071
ACC002746,ACC003241,891.91,2023-06-25 10:53:33,0,TX00049072
ACC002750,ACC001653,51.72,2023-06-25 10:54:09,0,TX00049073
ACC004480,ACC001728,1068.32,2023-06-25 10:57:23,0,TX00049074
ACC004641,ACC001138,15110.32,2023-06-25 10:57:37,0,TX00049075
ACC000085,ACC004430,139.28,2023-06-25 11:02:49,0,TX00049076
ACC004284,ACC002748,360.51,2023-06-25 11:14:46,0,TX00049077
ACC000372,ACC002443,45.79,2023-06-25 11:26:33,0,TX00049078
ACC002881,ACC001467,348.26,2023-06-25 11:30:15,0,TX00049079
ACC000954,ACC003292,2952.62,2023-06-25 11:33:29,0,TX00049080
ACC001557,ACC004105,88.75,2023-06-25 11:39:25,0,TX00049081
ACC001878,ACC004001,729.95,2023-06-25 11:50:19,0,TX00049082
ACC003741,ACC004083,3336.1,2023-06-25 12:21:43,0,TX00049083
ACC004997,ACC004882,190.88,2023-06-25 12:23:33,0,TX00049084
ACC002566,ACC001346,26065.24,2023-06-25 12:27:14,0,TX00049085
ACC003733,ACC003367,3693.81,2023-06-25 12:29:16,0,TX00049086
ACC000470,ACC001402,118.48,2023-06-25 12:50:43,0,TX00049087
ACC004716,ACC003332,38779.71,2023-06-25 12:53:15,0,TX00049088
ACC002495,ACC003675,1491.95,2023-06-25 12:55:36,0,TX00049089
ACC002593,ACC001509,3867.44,2023-06-25 12:56:29,0,TX00049090
ACC001501,ACC004976,622.62,2023-06-25 12:58:20,0,TX00049091
ACC001345,ACC001920,108.32,2023-06-25 13:01:36,0,TX00049092
ACC000368,ACC001509,213.87,2023-06-25 13:07:48,0,TX00049093
ACC004845,ACC001400,814.06,2023-06-25 13:15:24,0,TX00049094
ACC000148,ACC004017,56.78,2023-06-25 13:25:02,0,TX00049095
ACC003340,ACC004099,1227.21,2023-06-25 13:29:35,0,TX00049096
ACC000264,ACC001612,706.43,2023-06-25 13:30:25,0,TX00049097
ACC004522,ACC003521,19733.99,2023-06-25 13:34:26,0,TX00049098
ACC002124,ACC000681,4712.96,2023-06-25 13:36:36,0,TX00049099
ACC004205,ACC004498,534.49,2023-06-25 13:39:16,0,TX00049100
ACC002999,ACC001015,4839.01,2023-06-25 14:15:29,0,TX00049101
ACC002376,ACC004217,28208.62,2023-06-25 14:18:11,0,TX00049102
ACC002530,ACC001336,102.34,2023-06-25 14:23:45,0,TX00049103
ACC000807,ACC004276,134.72,2023-06-25 14:26:04,0,TX00049104
ACC003559,ACC001223,8145.29,2023-06-25 14:32:35,0,TX00049105
ACC004999,ACC000554,372.25,2023-06-25 14:35:56,0,TX00049106
ACC003167,ACC002284,1341.39,2023-06-25 14:40:13,0,TX00049107
ACC003644,ACC000668,938.6,2023-06-25 14:44:57,0,TX00049108
ACC001414,ACC001696,50000.0,2023-06-25 14:55:41,0,TX00049109
ACC000286,ACC003502,14076.15,2023-06-25 15:05:08,0,TX00049110
ACC002064,ACC004680,1510.25,2023-06-25 15:49:16,0,TX00049111
ACC000404,ACC004297,2721.15,2023-06-25 15:49:44,0,TX00049112
ACC001716,ACC003617,40.54,2023-06-25 15:52:02,0,TX00049113
ACC003130,ACC000895,131.44,2023-06-25 15:53:02,0,TX00049114
ACC000425,ACC000635,712.69,2023-06-25 15:53:25,0,TX00049115
ACC004981,ACC002680,199.59,2023-06-25 16:23:45,0,TX00049116
ACC000445,ACC002806,76.22,2023-06-25 16:33:59,0,TX00049117
ACC000365,ACC002139,826.86,2023-06-25 16:34:45,0,TX00049118
ACC000963,ACC001970,1789.97,2023-06-25 16:48:37,0,TX00049119
ACC003452,ACC002164,2227.58,2023-06-25 16:52:03,0,TX00049120
ACC002708,ACC004226,1394.18,2023-06-25 17:11:43,0,TX00049121
ACC003854,ACC002534,314.09,2023-06-25 17:16:32,0,TX00049122
ACC003290,ACC002051,201.72,2023-06-25 17:22:31,0,TX00049123
ACC002115,ACC003833,301.71,2023-06-25 17:24:41,0,TX00049124
ACC003109,ACC004665,141.11,2023-06-25 17:50:27,0,TX00049125
ACC003785,ACC001971,166.52,2023-06-25 17:51:11,0,TX00049126
ACC002177,ACC003453,1264.88,2023-06-25 17:54:00,0,TX00049127
ACC003836,ACC004018,305.96,2023-06-25 17:54:47,0,TX00049128
ACC000188,ACC004108,27.72,2023-06-25 18:05:14,0,TX00049129
ACC004086,ACC000698,50000.0,2023-06-25 18:10:34,0,TX00049130
ACC003406,ACC001578,10.0,2023-06-25 18:23:50,0,TX00049131
ACC001308,ACC001407,178.14,2023-06-25 18:24:41,0,TX00049132
ACC000299,ACC000728,716.87,2023-06-25 18:25:50,0,TX00049133
ACC002006,ACC004638,1633.98,2023-06-25 18:34:37,1,TX00049134
ACC003481,ACC004305,273.62,2023-06-25 18:35:48,0,TX00049135
ACC001155,ACC000443,727.93,2023-06-25 18:40:15,0,TX00049136
ACC004566,ACC004861,492.72,2023-06-25 18:45:39,0,TX00049137
ACC004472,ACC001855,6463.07,2023-06-25 19:00:36,0,TX00049138
ACC004919,ACC001948,6220.02,2023-06-25 19:11:19,0,TX00049139
ACC003735,ACC003521,497.24,2023-06-25 19:12:57,0,TX00049140
ACC000402,ACC002606,1034.81,2023-06-25 19:18:39,0,TX00049141
ACC004829,ACC001994,3766.66,2023-06-25 19:19:59,0,TX00049142
ACC003388,ACC004807,799.76,2023-06-25 19:21:08,0,TX00049143
ACC001436,ACC003296,201.81,2023-06-25 19:24:02,0,TX00049144
ACC000653,ACC002726,3079.1,2023-06-25 19:31:09,0,TX00049145
ACC002652,ACC000603,289.06,2023-06-25 19:32:57,0,TX00049146
ACC002893,ACC003646,777.14,2023-06-25 20:00:35,0,TX00049147
ACC004182,ACC002659,4295.4,2023-06-25 20:00:55,0,TX00049148
ACC002974,ACC003934,552.19,2023-06-25 20:11:53,0,TX00049149
ACC001314,ACC004738,27.12,2023-06-25 20:26:03,0,TX00049150
ACC000953,ACC002802,340.87,2023-06-25 20:40:03,0,TX00049151
ACC004950,ACC003667,752.84,2023-06-25 20:50:40,0,TX00049152
ACC003590,ACC001473,511.74,2023-06-25 21:07:24,0,TX00049153
ACC001046,ACC002137,446.75,2023-06-25 21:22:04,0,TX00049154
ACC004834,ACC003948,306.23,2023-06-25 21:24:24,0,TX00049155
ACC000521,ACC004285,1054.88,2023-06-25 21:34:55,0,TX00049156
ACC003962,ACC002143,10.0,2023-06-25 21:37:00,0,TX00049157
ACC002923,ACC004099,10.0,2023-06-25 21:38:09,0,TX00049158
ACC004872,ACC002703,3841.78,2023-06-25 21:46:43,0,TX00049159
ACC003917,ACC004151,37.73,2023-06-25 21:55:44,0,TX00049160
ACC003348,ACC000892,2358.95,2023-06-25 22:00:48,0,TX00049161
ACC001885,ACC002669,1762.92,2023-06-25 22:24:46,0,TX00049162
ACC004767,ACC003010,2944.59,2023-06-25 22:35:05,0,TX00049163
ACC003007,ACC004125,6898.89,2023-06-25 22:42:10,0,TX00049164
ACC002537,ACC001414,4922.74,2023-06-25 22:46:28,0,TX00049165
ACC004250,ACC002332,14141.28,2023-06-25 22:47:11,0,TX00049166
ACC000728,ACC002138,486.08,2023-06-25 22:58:05,0,TX00049167
ACC000614,ACC000496,560.54,2023-06-25 23:02:16,0,TX00049168
ACC000391,ACC003038,514.06,2023-06-25 23:23:10,0,TX00049169
ACC002373,ACC003358,113.82,2023-06-25 23:33:16,0,TX00049170
ACC002976,ACC003812,2544.52,2023-06-25 23:35:26,0,TX00049171
ACC001969,ACC003367,608.82,2023-06-25 23:36:14,0,TX00049172
ACC002799,ACC004502,315.42,2023-06-25 23:39:09,0,TX00049173
ACC001134,ACC003078,582.64,2023-06-25 23:47:27,0,TX00049174
ACC004834,ACC004049,4898.21,2023-06-25 23:47:54,0,TX00049175
ACC000120,ACC004506,3611.33,2023-06-25 23:52:14,0,TX00049176
ACC003598,ACC004132,3486.9,2023-06-26 00:02:49,0,TX00049177
ACC002769,ACC002069,20476.47,2023-06-26 00:14:18,0,TX00049178
ACC000232,ACC000285,956.96,2023-06-26 00:20:21,0,TX00049179
ACC003363,ACC000497,69.02,2023-06-26 00:26:53,0,TX00049180
ACC002768,ACC001328,302.44,2023-06-26 00:27:54,0,TX00049181
ACC000789,ACC001209,84.13,2023-06-26 00:29:12,0,TX00049182
ACC002536,ACC004841,1144.02,2023-06-26 00:29:17,0,TX00049183
ACC001006,ACC000132,3024.52,2023-06-26 00:31:41,0,TX00049184
ACC001698,ACC003647,1682.0,2023-06-26 00:36:04,0,TX00049185
ACC003434,ACC000686,1386.63,2023-06-26 00:38:45,0,TX00049186
ACC004484,ACC004318,28.55,2023-06-26 00:41:59,0,TX00049187
ACC002491,ACC001218,16.17,2023-06-26 00:44:33,0,TX00049188
ACC003838,ACC001587,13510.46,2023-06-26 00:50:10,0,TX00049189
ACC000889,ACC004200,2766.08,2023-06-26 00:52:51,0,TX00049190
ACC000498,ACC003651,3867.68,2023-06-26 00:53:49,0,TX00049191
ACC000139,ACC004283,91.74,2023-06-26 00:55:32,0,TX00049192
ACC001275,ACC003052,740.44,2023-06-26 00:58:28,0,TX00049193
ACC002569,ACC003249,790.8,2023-06-26 01:02:54,0,TX00049194
ACC004103,ACC004105,130.81,2023-06-26 01:08:40,0,TX00049195
ACC003755,ACC000099,3142.28,2023-06-26 01:13:33,0,TX00049196
ACC002685,ACC001580,3633.7,2023-06-26 01:41:06,0,TX00049197
ACC001968,ACC003551,71.15,2023-06-26 01:50:35,0,TX00049198
ACC000354,ACC004079,206.37,2023-06-26 02:05:39,0,TX00049199
ACC001022,ACC000401,516.5,2023-06-26 02:12:16,0,TX00049200
ACC000261,ACC000123,535.65,2023-06-26 02:16:41,0,TX00049201
ACC000064,ACC002393,3907.41,2023-06-26 02:20:56,0,TX00049202
ACC001922,ACC000757,150.45,2023-06-26 02:23:12,0,TX00049203
ACC004365,ACC001251,50000.0,2023-06-26 02:26:05,0,TX00049204
ACC001047,ACC000188,343.05,2023-06-26 02:29:57,0,TX00049205
ACC004268,ACC001871,8959.99,2023-06-26 02:38:08,0,TX00049206
ACC000729,ACC001357,4184.81,2023-06-26 02:41:57,0,TX00049207
ACC003144,ACC001989,59.87,2023-06-26 02:43:47,0,TX00049208
ACC002263,ACC000900,98.54,2023-06-26 02:44:53,0,TX00049209
ACC002940,ACC004315,211.74,2023-06-26 02:46:14,0,TX00049210
ACC001975,ACC001889,10.0,2023-06-26 02:53:13,0,TX00049211
ACC001165,ACC000118,46.66,2023-06-26 02:55:29,0,TX00049212
ACC003007,ACC000030,71.54,2023-06-26 03:03:55,0,TX00049213
ACC003122,ACC003535,294.67,2023-06-26 03:11:41,0,TX00049214
ACC002819,ACC002414,537.71,2023-06-26 03:25:16,0,TX00049215
ACC001039,ACC000683,2067.92,2023-06-26 03:34:53,0,TX00049216
ACC002882,ACC003759,1195.42,2023-06-26 03:35:24,0,TX00049217
ACC000257,ACC002223,211.57,2023-06-26 03:37:07,0,TX00049218
ACC001553,ACC001078,5759.3,2023-06-26 03:43:22,0,TX00049219
ACC004500,ACC000396,2972.47,2023-06-26 04:01:04,1,TX00049220
ACC001825,ACC004989,31.88,2023-06-26 04:19:41,0,TX00049221
ACC000995,ACC000601,73.87,2023-06-26 04:24:44,0,TX00049222
ACC003499,ACC003331,287.09,2023-06-26 04:27:12,0,TX00049223
ACC002762,ACC000221,3706.92,2023-06-26 04:39:17,0,TX00049224
ACC000262,ACC001646,2871.9,2023-06-26 04:39:46,0,TX00049225
ACC000032,ACC004373,31784.99,2023-06-26 04:45:29,0,TX00049226
ACC002962,ACC004749,251.13,2023-06-26 04:56:12,0,TX00049227
ACC002730,ACC003332,98.83,2023-06-26 05:04:22,0,TX00049228
ACC001233,ACC002239,3758.87,2023-06-26 05:15:36,0,TX00049229
ACC001537,ACC001380,2121.21,2023-06-26 05:35:21,0,TX00049230
ACC002641,ACC000538,323.35,2023-06-26 05:37:31,0,TX00049231
ACC002949,ACC002674,707.81,2023-06-26 05:40:26,0,TX00049232
ACC003133,ACC000679,428.42,2023-06-26 05:44:19,0,TX00049233
ACC001717,ACC002065,3332.41,2023-06-26 05:45:28,0,TX00049234
ACC001130,ACC004181,7563.09,2023-06-26 05:46:43,1,TX00049235
ACC002058,ACC001388,41.28,2023-06-26 05:50:02,0,TX00049236
ACC004896,ACC000116,619.43,2023-06-26 06:08:29,0,TX00049237
ACC001680,ACC000275,3938.02,2023-06-26 06:11:57,0,TX00049238
ACC004161,ACC003418,315.48,2023-06-26 06:17:35,0,TX00049239
ACC001607,ACC003198,191.64,2023-06-26 06:40:43,0,TX00049240
ACC000639,ACC004714,2039.55,2023-06-26 06:46:30,0,TX00049241
ACC004029,ACC001141,93.61,2023-06-26 06:50:52,0,TX00049242
ACC004998,ACC003355,417.56,2023-06-26 06:56:24,0,TX00049243
ACC002130,ACC003751,1216.56,2023-06-26 06:59:57,0,TX00049244
ACC002506,ACC002313,2407.47,2023-06-26 07:05:19,0,TX00049245
ACC004806,ACC004514,6216.92,2023-06-26 07:12:07,0,TX00049246
ACC002334,ACC004860,361.76,2023-06-26 07:33:04,0,TX00049247
ACC002910,ACC004747,31668.4,2023-06-26 07:34:54,0,TX00049248
ACC004449,ACC004594,1347.47,2023-06-26 07:45:42,0,TX00049249
ACC004819,ACC000139,1377.13,2023-06-26 07:46:34,0,TX00049250
ACC000852,ACC004932,3222.29,2023-06-26 07:56:12,0,TX00049251
ACC001467,ACC002825,1185.46,2023-06-26 07:57:56,0,TX00049252
ACC002460,ACC003417,104.11,2023-06-26 07:59:15,0,TX00049253
ACC002773,ACC002113,214.69,2023-06-26 08:07:02,1,TX00049254
ACC002732,ACC004457,2611.19,2023-06-26 08:08:30,0,TX00049255
ACC003691,ACC003693,3639.27,2023-06-26 08:43:35,0,TX00049256
ACC004340,ACC002446,1340.2,2023-06-26 08:44:27,0,TX00049257
ACC002110,ACC003494,310.33,2023-06-26 08:53:28,0,TX00049258
ACC003676,ACC001071,505.89,2023-06-26 08:58:10,0,TX00049259
ACC003218,ACC003929,573.39,2023-06-26 09:01:22,0,TX00049260
ACC000353,ACC002586,6790.52,2023-06-26 09:06:29,0,TX00049261
ACC002616,ACC003776,5557.98,2023-06-26 09:15:22,0,TX00049262
ACC003390,ACC001734,8486.76,2023-06-26 09:17:52,0,TX00049263
ACC001161,ACC003444,296.13,2023-06-26 09:18:30,0,TX00049264
ACC002011,ACC002895,83.66,2023-06-26 09:23:49,0,TX00049265
ACC002311,ACC002469,157.48,2023-06-26 09:29:29,0,TX00049266
ACC001418,ACC001395,848.29,2023-06-26 09:30:26,0,TX00049267
ACC000074,ACC001819,272.23,2023-06-26 09:38:16,0,TX00049268
ACC004997,ACC000684,4823.64,2023-06-26 09:41:17,0,TX00049269
ACC003027,ACC002600,16.93,2023-06-26 09:41:21,0,TX00049270
ACC001317,ACC003736,204.85,2023-06-26 09:43:02,0,TX00049271
ACC004510,ACC002451,6342.76,2023-06-26 09:51:17,0,TX00049272
ACC003828,ACC003634,465.51,2023-06-26 10:00:30,0,TX00049273
ACC001497,ACC004180,384.5,2023-06-26 10:04:37,0,TX00049274
ACC002391,ACC002764,1074.92,2023-06-26 10:11:39,0,TX00049275
ACC003259,ACC004087,1638.01,2023-06-26 10:15:01,0,TX00049276
ACC000809,ACC004718,656.71,2023-06-26 10:20:58,1,TX00049277
ACC003961,ACC001536,115.38,2023-06-26 10:21:20,0,TX00049278
ACC002198,ACC000687,3619.56,2023-06-26 10:25:21,1,TX00049279
ACC000592,ACC004333,55.26,2023-06-26 10:29:04,0,TX00049280
ACC003438,ACC002155,4785.51,2023-06-26 11:14:39,0,TX00049281
ACC003162,ACC003005,244.29,2023-06-26 11:30:37,0,TX00049282
ACC002401,ACC000694,3502.55,2023-06-26 11:31:39,0,TX00049283
ACC004253,ACC000605,422.58,2023-06-26 11:50:48,0,TX00049284
ACC000925,ACC001496,3826.89,2023-06-26 12:08:45,0,TX00049285
ACC003295,ACC002013,4197.63,2023-06-26 12:09:22,0,TX00049286
ACC004070,ACC001610,74.6,2023-06-26 12:24:04,0,TX00049287
ACC000661,ACC000656,372.86,2023-06-26 12:34:39,0,TX00049288
ACC001958,ACC003425,1900.35,2023-06-26 12:39:26,0,TX00049289
ACC000837,ACC003358,1212.53,2023-06-26 12:42:09,0,TX00049290
ACC004854,ACC003915,11.81,2023-06-26 12:44:08,0,TX00049291
ACC004600,ACC004566,341.11,2023-06-26 12:46:01,0,TX00049292
ACC001542,ACC000281,397.9,2023-06-26 12:50:15,0,TX00049293
ACC000723,ACC001862,4608.18,2023-06-26 12:55:58,0,TX00049294
ACC004226,ACC003834,206.87,2023-06-26 13:03:24,0,TX00049295
ACC003961,ACC000661,59.91,2023-06-26 13:08:50,0,TX00049296
ACC003039,ACC003629,1031.48,2023-06-26 13:08:50,0,TX00049297
ACC003745,ACC001495,145.43,2023-06-26 13:14:28,0,TX00049298
ACC001036,ACC004387,3212.86,2023-06-26 13:20:45,0,TX00049299
ACC002513,ACC000146,234.9,2023-06-26 13:22:06,0,TX00049300
ACC002339,ACC003360,152.52,2023-06-26 13:26:37,0,TX00049301
ACC002966,ACC003903,168.22,2023-06-26 13:28:14,0,TX00049302
ACC000707,ACC000336,1281.73,2023-06-26 13:39:13,0,TX00049303
ACC003624,ACC002762,58.54,2023-06-26 13:54:41,0,TX00049304
ACC003900,ACC002737,607.48,2023-06-26 13:59:57,0,TX00049305
ACC004327,ACC000191,81.99,2023-06-26 14:22:40,0,TX00049306
ACC004182,ACC003393,413.5,2023-06-26 14:24:12,0,TX00049307
ACC001156,ACC002802,99.93,2023-06-26 14:35:45,0,TX00049308
ACC001488,ACC000580,263.84,2023-06-26 14:38:10,0,TX00049309
ACC002304,ACC002474,547.51,2023-06-26 14:42:50,0,TX00049310
ACC003235,ACC003109,537.28,2023-06-26 14:51:23,0,TX00049311
ACC001025,ACC002714,32.7,2023-06-26 14:58:45,0,TX00049312
ACC001818,ACC001293,1340.44,2023-06-26 15:03:10,0,TX00049313
ACC003197,ACC000986,713.32,2023-06-26 15:05:42,0,TX00049314
ACC003534,ACC002382,1064.04,2023-06-26 15:05:59,0,TX00049315
ACC000412,ACC000391,21249.59,2023-06-26 15:06:52,0,TX00049316
ACC004405,ACC004443,1318.13,2023-06-26 15:08:21,0,TX00049317
ACC002198,ACC002413,207.11,2023-06-26 15:12:48,1,TX00049318
ACC000620,ACC004044,64.35,2023-06-26 15:24:03,0,TX00049319
ACC000407,ACC002055,10194.38,2023-06-26 15:35:32,0,TX00049320
ACC001350,ACC001894,551.32,2023-06-26 15:41:16,1,TX00049321
ACC004071,ACC000103,243.17,2023-06-26 15:41:36,0,TX00049322
ACC001857,ACC002131,8684.84,2023-06-26 16:06:45,0,TX00049323
ACC004662,ACC004732,68.5,2023-06-26 16:11:02,0,TX00049324
ACC001334,ACC002797,248.62,2023-06-26 16:12:47,0,TX00049325
ACC004592,ACC001718,163.71,2023-06-26 16:26:31,0,TX00049326
ACC002478,ACC004911,1587.26,2023-06-26 16:27:15,0,TX00049327
ACC002959,ACC004266,109.37,2023-06-26 16:36:28,0,TX00049328
ACC004932,ACC001541,922.68,2023-06-26 16:48:31,0,TX00049329
ACC002644,ACC000490,16038.21,2023-06-26 16:51:45,0,TX00049330
ACC000019,ACC004633,12777.0,2023-06-26 16:53:22,0,TX00049331
ACC001868,ACC001501,800.24,2023-06-26 16:59:35,0,TX00049332
ACC000182,ACC002938,28.0,2023-06-26 17:06:40,0,TX00049333
ACC000913,ACC003661,2191.37,2023-06-26 17:14:54,0,TX00049334
ACC000857,ACC001785,7369.72,2023-06-26 17:24:06,0,TX00049335
ACC003022,ACC004613,10.0,2023-06-26 17:32:37,0,TX00049336
ACC001919,ACC003787,104.45,2023-06-26 17:57:21,0,TX00049337
ACC003099,ACC001179,1604.65,2023-06-26 17:59:06,0,TX00049338
ACC000122,ACC002673,118.46,2023-06-26 18:04:57,0,TX00049339
